5.520000 	 11.040000 	 2.760000 	 1
8.280000 	 11.040000 	 2.760000 	 -1
11.040000 	 11.040000 	 2.760000 	 1
13.800000 	 11.040000 	 2.760000 	 -1
16.560000 	 11.040000 	 2.760000 	 1
19.320000 	 11.040000 	 2.760000 	 -1
22.080000 	 11.040000 	 2.760000 	 1
24.840000 	 11.040000 	 2.760000 	 -1
0.000000 	 13.800000 	 2.760000 	 -1
2.760000 	 13.800000 	 2.760000 	 1
5.520000 	 13.800000 	 2.760000 	 -1
8.280000 	 13.800000 	 2.760000 	 1
11.040000 	 13.800000 	 2.760000 	 -1
13.800000 	 13.800000 	 2.760000 	 1
16.560000 	 13.800000 	 2.760000 	 -1
19.320000 	 13.800000 	 2.760000 	 1
22.080000 	 13.800000 	 2.760000 	 -1
24.840000 	 13.800000 	 2.760000 	 1
0.000000 	 16.560000 	 2.760000 	 1
2.760000 	 16.560000 	 2.760000 	 -1
5.520000 	 16.560000 	 2.760000 	 1
8.280000 	 16.560000 	 2.760000 	 -1
11.040000 	 16.560000 	 2.760000 	 1
13.800000 	 16.560000 	 2.760000 	 -1
16.560000 	 16.560000 	 2.760000 	 1
19.320000 	 16.560000 	 2.760000 	 -1
22.080000 	 16.560000 	 2.760000 	 1
24.840000 	 16.560000 	 2.760000 	 -1
0.000000 	 19.320000 	 2.760000 	 -1
2.760000 	 19.320000 	 2.760000 	 1
5.520000 	 19.320000 	 2.760000 	 -1
8.280000 	 19.320000 	 2.760000 	 1
11.040000 	 19.320000 	 2.760000 	 -1
13.800000 	 19.320000 	 2.760000 	 1
16.560000 	 19.320000 	 2.760000 	 -1
19.320000 	 19.320000 	 2.760000 	 1
22.080000 	 19.320000 	 2.760000 	 -1
24.840000 	 19.320000 	 2.760000 	 1
0.000000 	 22.080000 	 2.760000 	 1
2.760000 	 22.080000 	 2.760000 	 -1
5.520000 	 22.080000 	 2.760000 	 1
8.280000 	 22.080000 	 2.760000 	 -1
11.040000 	 22.080000 	 2.760000 	 1
13.800000 	 22.080000 	 2.760000 	 -1
16.560000 	 22.080000 	 2.760000 	 1
19.320000 	 22.080000 	 2.760000 	 -1
22.080000 	 22.080000 	 2.760000 	 1
24.840000 	 22.080000 	 2.760000 	 -1
0.000000 	 24.840000 	 2.760000 	 -1
2.760000 	 24.840000 	 2.760000 	 1
5.520000 	 24.840000 	 2.760000 	 -1
8.280000 	 24.840000 	 2.760000 	 1
11.040000 	 24.840000 	 2.760000 	 -1
13.800000 	 24.840000 	 2.760000 	 1
16.560000 	 24.840000 	 2.760000 	 -1
19.320000 	 24.840000 	 2.760000 	 1
22.080000 	 24.840000 	 2.760000 	 -1
24.840000 	 24.840000 	 2.760000 	 1
0.000000 	 0.000000 	 5.520000 	 -1
2.760000 	 0.000000 	 5.520000 	 1
5.520000 	 0.000000 	 5.520000 	 -1
8.280000 	 0.000000 	 5.520000 	 1
11.040000 	 0.000000 	 5.520000 	 -1
13.800000 	 0.000000 	 5.520000 	 1
16.560000 	 0.000000 	 5.520000 	 -1
19.320000 	 0.000000 	 5.520000 	 1
22.080000 	 0.000000 	 5.520000 	 -1
24.840000 	 0.000000 	 5.520000 	 1
0.000000 	 2.760000 	 5.520000 	 1
2.760000 	 2.760000 	 5.520000 	 -1
5.520000 	 2.760000 	 5.520000 	 1
8.280000 	 2.760000 	 5.520000 	 -1
11.040000 	 2.760000 	 5.520000 	 1
13.800000 	 2.760000 	 5.520000 	 -1
16.560000 	 2.760000 	 5.520000 	 1
19.320000 	 2.760000 	 5.520000 	 -1
22.080000 	 2.760000 	 5.520000 	 1
24.840000 	 2.760000 	 5.520000 	 -1
0.000000 	 5.520000 	 5.520000 	 -1
2.760000 	 5.520000 	 5.520000 	 1
5.520000 	 5.520000 	 5.520000 	 -1
8.280000 	 5.520000 	 5.520000 	 1
11.040000 	 5.520000 	 5.520000 	 -1
13.800000 	 5.520000 	 5.520000 	 1
16.560000 	 5.520000 	 5.520000 	 -1
19.320000 	 5.520000 	 5.520000 	 1
22.080000 	 5.520000 	 5.520000 	 -1
24.840000 	 5.520000 	 5.520000 	 1
0.000000 	 8.280000 	 5.520000 	 1
2.760000 	 8.280000 	 5.520000 	 -1
5.520000 	 8.280000 	 5.520000 	 1
8.280000 	 8.280000 	 5.520000 	 -1
11.040000 	 8.280000 	 5.520000 	 1
13.800000 	 8.280000 	 5.520000 	 -1
16.560000 	 8.280000 	 5.520000 	 1
19.320000 	 8.280000 	 5.520000 	 -1
22.080000 	 8.280000 	 5.520000 	 1
24.840000 	 8.280000 	 5.520000 	 -1
0.000000 	 11.040000 	 5.520000 	 -1
2.760000 	 11.040000 	 5.520000 	 1
5.520000 	 11.040000 	 5.520000 	 -1
8.280000 	 11.040000 	 5.520000 	 1
11.040000 	 11.040000 	 5.520000 	 -1
13.800000 	 11.040000 	 5.520000 	 1
16.560000 	 11.040000 	 5.520000 	 -1
19.320000 	 11.040000 	 5.520000 	 1
22.080000 	 11.040000 	 5.520000 	 -1
24.840000 	 11.040000 	 5.520000 	 1
0.000000 	 13.800000 	 5.520000 	 1
2.760000 	 13.800000 	 5.520000 	 -1
5.520000 	 13.800000 	 5.520000 	 1
8.280000 	 13.800000 	 5.520000 	 -1
11.040000 	 13.800000 	 5.520000 	 1
13.800000 	 13.800000 	 5.520000 	 -1
16.560000 	 13.800000 	 5.520000 	 1
19.320000 	 13.800000 	 5.520000 	 -1
22.080000 	 13.800000 	 5.520000 	 1
24.840000 	 13.800000 	 5.520000 	 -1
0.000000 	 16.560000 	 5.520000 	 -1
2.760000 	 16.560000 	 5.520000 	 1
5.520000 	 16.560000 	 5.520000 	 -1
8.280000 	 16.560000 	 5.520000 	 1
11.040000 	 16.560000 	 5.520000 	 -1
13.800000 	 16.560000 	 5.520000 	 1
16.560000 	 16.560000 	 5.520000 	 -1
19.320000 	 16.560000 	 5.520000 	 1
22.080000 	 16.560000 	 5.520000 	 -1
24.840000 	 16.560000 	 5.520000 	 1
0.000000 	 19.320000 	 5.520000 	 1
2.760000 	 19.320000 	 5.520000 	 -1
5.520000 	 19.320000 	 5.520000 	 1
8.280000 	 19.320000 	 5.520000 	 -1
11.040000 	 19.320000 	 5.520000 	 1
13.800000 	 19.320000 	 5.520000 	 -1
16.560000 	 19.320000 	 5.520000 	 1
19.320000 	 19.320000 	 5.520000 	 -1
22.080000 	 19.320000 	 5.520000 	 1
24.840000 	 19.320000 	 5.520000 	 -1
0.000000 	 22.080000 	 5.520000 	 -1
2.760000 	 22.080000 	 5.520000 	 1
5.520000 	 22.080000 	 5.520000 	 -1
8.280000 	 22.080000 	 5.520000 	 1
11.040000 	 22.080000 	 5.520000 	 -1
13.800000 	 22.080000 	 5.520000 	 1
16.560000 	 22.080000 	 5.520000 	 -1
19.320000 	 22.080000 	 5.520000 	 1
22.080000 	 22.080000 	 5.520000 	 -1
24.840000 	 22.080000 	 5.520000 	 1
0.000000 	 24.840000 	 5.520000 	 1
2.760000 	 24.840000 	 5.520000 	 -1
5.520000 	 24.840000 	 5.520000 	 1
8.280000 	 24.840000 	 5.520000 	 -1
11.040000 	 24.840000 	 5.520000 	 1
13.800000 	 24.840000 	 5.520000 	 -1
16.560000 	 24.840000 	 5.520000 	 1
19.320000 	 24.840000 	 5.520000 	 -1
22.080000 	 24.840000 	 5.520000 	 1
24.840000 	 24.840000 	 5.520000 	 -1
0.000000 	 0.000000 	 8.280000 	 1
2.760000 	 0.000000 	 8.280000 	 -1
5.520000 	 0.000000 	 8.280000 	 1
8.280000 	 0.000000 	 8.280000 	 -1
11.040000 	 0.000000 	 8.280000 	 1
13.800000 	 0.000000 	 8.280000 	 -1
16.560000 	 0.000000 	 8.280000 	 1
19.320000 	 0.000000 	 8.280000 	 -1
22.080000 	 0.000000 	 8.280000 	 1
24.840000 	 0.000000 	 8.280000 	 -1
0.000000 	 2.760000 	 8.280000 	 -1
2.760000 	 2.760000 	 8.280000 	 1
5.520000 	 2.760000 	 8.280000 	 -1
8.280000 	 2.760000 	 8.280000 	 1
11.040000 	 2.760000 	 8.280000 	 -1
13.800000 	 2.760000 	 8.280000 	 1
16.560000 	 2.760000 	 8.280000 	 -1
19.320000 	 2.760000 	 8.280000 	 1
22.080000 	 2.760000 	 8.280000 	 -1
24.840000 	 2.760000 	 8.280000 	 1
0.000000 	 5.520000 	 8.280000 	 1
2.760000 	 5.520000 	 8.280000 	 -1
5.520000 	 5.520000 	 8.280000 	 1
8.280000 	 5.520000 	 8.280000 	 -1
11.040000 	 5.520000 	 8.280000 	 1
13.800000 	 5.520000 	 8.280000 	 -1
16.560000 	 5.520000 	 8.280000 	 1
19.320000 	 5.520000 	 8.280000 	 -1
22.080000 	 5.520000 	 8.280000 	 1
24.840000 	 5.520000 	 8.280000 	 -1
0.000000 	 8.280000 	 8.280000 	 -1
2.760000 	 8.280000 	 8.280000 	 1
5.520000 	 8.280000 	 8.280000 	 -1
8.280000 	 8.280000 	 8.280000 	 1
11.040000 	 8.280000 	 8.280000 	 -1
13.800000 	 8.280000 	 8.280000 	 1
16.560000 	 8.280000 	 8.280000 	 -1
19.320000 	 8.280000 	 8.280000 	 1
22.080000 	 8.280000 	 8.280000 	 -1
24.840000 	 8.280000 	 8.280000 	 1
0.000000 	 11.040000 	 8.280000 	 1
2.760000 	 11.040000 	 8.280000 	 -1
5.520000 	 11.040000 	 8.280000 	 1
8.280000 	 11.040000 	 8.280000 	 -1
11.040000 	 11.040000 	 8.280000 	 1
13.800000 	 11.040000 	 8.280000 	 -1
16.560000 	 11.040000 	 8.280000 	 1
19.320000 	 11.040000 	 8.280000 	 -1
22.080000 	 11.040000 	 8.280000 	 1
24.840000 	 11.040000 	 8.280000 	 -1
0.000000 	 13.800000 	 8.280000 	 -1
2.760000 	 13.800000 	 8.280000 	 1
5.520000 	 13.800000 	 8.280000 	 -1
8.280000 	 13.800000 	 8.280000 	 1
11.040000 	 13.800000 	 8.280000 	 -1
13.800000 	 13.800000 	 8.280000 	 1
16.560000 	 13.800000 	 8.280000 	 -1
19.320000 	 13.800000 	 8.280000 	 1
22.080000 	 13.800000 	 8.280000 	 -1
24.840000 	 13.800000 	 8.280000 	 1
0.000000 	 16.560000 	 8.280000 	 1
2.760000 	 16.560000 	 8.280000 	 -1
5.520000 	 16.560000 	 8.280000 	 1
8.280000 	 16.560000 	 8.280000 	 -1
11.040000 	 16.560000 	 8.280000 	 1
13.800000 	 16.560000 	 8.280000 	 -1
16.560000 	 16.560000 	 8.280000 	 1
19.320000 	 16.560000 	 8.280000 	 -1
22.080000 	 16.560000 	 8.280000 	 1
24.840000 	 16.560000 	 8.280000 	 -1
0.000000 	 19.320000 	 8.280000 	 -1
2.760000 	 19.320000 	 8.280000 	 1
5.520000 	 19.320000 	 8.280000 	 -1
8.280000 	 19.320000 	 8.280000 	 1
11.040000 	 19.320000 	 8.280000 	 -1
13.800000 	 19.320000 	 8.280000 	 1
16.560000 	 19.320000 	 8.280000 	 -1
19.320000 	 19.320000 	 8.280000 	 1
22.080000 	 19.320000 	 8.280000 	 -1
24.840000 	 19.320000 	 8.280000 	 1
0.000000 	 22.080000 	 8.280000 	 1
2.760000 	 22.080000 	 8.280000 	 -1
5.520000 	 22.080000 	 8.280000 	 1
8.280000 	 22.080000 	 8.280000 	 -1
11.040000 	 22.080000 	 8.280000 	 1
13.800000 	 22.080000 	 8.280000 	 -1
16.560000 	 22.080000 	 8.280000 	 1
19.320000 	 22.080000 	 8.280000 	 -1
22.080000 	 22.080000 	 8.280000 	 1
24.840000 	 22.080000 	 8.280000 	 -1
0.000000 	 24.840000 	 8.280000 	 -1
2.760000 	 24.840000 	 8.280000 	 1
5.520000 	 24.840000 	 8.280000 	 -1
8.280000 	 24.840000 	 8.280000 	 1
11.040000 	 24.840000 	 8.280000 	 -1
13.800000 	 24.840000 	 8.280000 	 1
16.560000 	 24.840000 	 8.280000 	 -1
19.320000 	 24.840000 	 8.280000 	 1
22.080000 	 24.840000 	 8.280000 	 -1
24.840000 	 24.840000 	 8.280000 	 1
0.000000 	 0.000000 	 11.040000 	 -1
2.760000 	 0.000000 	 11.040000 	 1
5.520000 	 0.000000 	 11.040000 	 -1
8.280000 	 0.000000 	 11.040000 	 1
11.040000 	 0.000000 	 11.040000 	 -1
13.800000 	 0.000000 	 11.040000 	 1
16.560000 	 0.000000 	 11.040000 	 -1
19.320000 	 0.000000 	 11.040000 	 1
22.080000 	 0.000000 	 11.040000 	 -1
24.840000 	 0.000000 	 11.040000 	 1
0.000000 	 2.760000 	 11.040000 	 1
2.760000 	 2.760000 	 11.040000 	 -1
5.520000 	 2.760000 	 11.040000 	 1
8.280000 	 2.760000 	 11.040000 	 -1
11.040000 	 2.760000 	 11.040000 	 1
13.800000 	 2.760000 	 11.040000 	 -1
16.560000 	 2.760000 	 11.040000 	 1
19.320000 	 2.760000 	 11.040000 	 -1
22.080000 	 2.760000 	 11.040000 	 1
24.840000 	 2.760000 	 11.040000 	 -1
0.000000 	 5.520000 	 11.040000 	 -1
2.760000 	 5.520000 	 11.040000 	 1
5.520000 	 5.520000 	 11.040000 	 -1
8.280000 	 5.520000 	 11.040000 	 1
11.040000 	 5.520000 	 11.040000 	 -1
13.800000 	 5.520000 	 11.040000 	 1
16.560000 	 5.520000 	 11.040000 	 -1
19.320000 	 5.520000 	 11.040000 	 1
22.080000 	 5.520000 	 11.040000 	 -1
24.840000 	 5.520000 	 11.040000 	 1
0.000000 	 8.280000 	 11.040000 	 1
2.760000 	 8.280000 	 11.040000 	 -1
5.520000 	 8.280000 	 11.040000 	 1
8.280000 	 8.280000 	 11.040000 	 -1
11.040000 	 8.280000 	 11.040000 	 1
13.800000 	 8.280000 	 11.040000 	 -1
16.560000 	 8.280000 	 11.040000 	 1
19.320000 	 8.280000 	 11.040000 	 -1
22.080000 	 8.280000 	 11.040000 	 1
24.840000 	 8.280000 	 11.040000 	 -1
0.000000 	 11.040000 	 11.040000 	 -1
2.760000 	 11.040000 	 11.040000 	 1
5.520000 	 11.040000 	 11.040000 	 -1
8.280000 	 11.040000 	 11.040000 	 1
11.040000 	 11.040000 	 11.040000 	 -1
13.800000 	 11.040000 	 11.040000 	 1
16.560000 	 11.040000 	 11.040000 	 -1
19.320000 	 11.040000 	 11.040000 	 1
22.080000 	 11.040000 	 11.040000 	 -1
24.840000 	 11.040000 	 11.040000 	 1
0.000000 	 13.800000 	 11.040000 	 1
2.760000 	 13.800000 	 11.040000 	 -1
5.520000 	 13.800000 	 11.040000 	 1
8.280000 	 13.800000 	 11.040000 	 -1
11.040000 	 13.800000 	 11.040000 	 1
13.800000 	 13.800000 	 11.040000 	 -1
16.560000 	 13.800000 	 11.040000 	 1
19.320000 	 13.800000 	 11.040000 	 -1
22.080000 	 13.800000 	 11.040000 	 1
24.840000 	 13.800000 	 11.040000 	 -1
0.000000 	 16.560000 	 11.040000 	 -1
2.760000 	 16.560000 	 11.040000 	 1
5.520000 	 16.560000 	 11.040000 	 -1
8.280000 	 16.560000 	 11.040000 	 1
11.040000 	 16.560000 	 11.040000 	 -1
13.800000 	 16.560000 	 11.040000 	 1
16.560000 	 16.560000 	 11.040000 	 -1
19.320000 	 16.560000 	 11.040000 	 1
22.080000 	 16.560000 	 11.040000 	 -1
24.840000 	 16.560000 	 11.040000 	 1
0.000000 	 19.320000 	 11.040000 	 1
2.760000 	 19.320000 	 11.040000 	 -1
5.520000 	 19.320000 	 11.040000 	 1
8.280000 	 19.320000 	 11.040000 	 -1
11.040000 	 19.320000 	 11.040000 	 1
13.800000 	 19.320000 	 11.040000 	 -1
16.560000 	 19.320000 	 11.040000 	 1
19.320000 	 19.320000 	 11.040000 	 -1
22.080000 	 19.320000 	 11.040000 	 1
24.840000 	 19.320000 	 11.040000 	 -1
0.000000 	 22.080000 	 11.040000 	 -1
2.760000 	 22.080000 	 11.040000 	 1
5.520000 	 22.080000 	 11.040000 	 -1
8.280000 	 22.080000 	 11.040000 	 1
11.040000 	 22.080000 	 11.040000 	 -1
13.800000 	 22.080000 	 11.040000 	 1
16.560000 	 22.080000 	 11.040000 	 -1
19.320000 	 22.080000 	 11.040000 	 1
22.080000 	 22.080000 	 11.040000 	 -1
24.840000 	 22.080000 	 11.040000 	 1
0.000000 	 24.840000 	 11.040000 	 1
2.760000 	 24.840000 	 11.040000 	 -1
5.520000 	 24.840000 	 11.040000 	 1
8.280000 	 24.840000 	 11.040000 	 -1
11.040000 	 24.840000 	 11.040000 	 1
13.800000 	 24.840000 	 11.040000 	 -1
16.560000 	 24.840000 	 11.040000 	 1
19.320000 	 24.840000 	 11.040000 	 -1
22.080000 	 24.840000 	 11.040000 	 1
24.840000 	 24.840000 	 11.040000 	 -1
0.000000 	 0.000000 	 13.800000 	 1
2.760000 	 0.000000 	 13.800000 	 -1
5.520000 	 0.000000 	 13.800000 	 1
8.280000 	 0.000000 	 13.800000 	 -1
11.040000 	 0.000000 	 13.800000 	 1
13.800000 	 0.000000 	 13.800000 	 -1
16.560000 	 0.000000 	 13.800000 	 1
19.320000 	 0.000000 	 13.800000 	 -1
22.080000 	 0.000000 	 13.800000 	 1
24.840000 	 0.000000 	 13.800000 	 -1
0.000000 	 2.760000 	 13.800000 	 -1
2.760000 	 2.760000 	 13.800000 	 1
5.520000 	 2.760000 	 13.800000 	 -1
8.280000 	 2.760000 	 13.800000 	 1
11.040000 	 2.760000 	 13.800000 	 -1
13.800000 	 2.760000 	 13.800000 	 1
16.560000 	 2.760000 	 13.800000 	 -1
19.320000 	 2.760000 	 13.800000 	 1
22.080000 	 2.760000 	 13.800000 	 -1
24.840000 	 2.760000 	 13.800000 	 1
0.000000 	 5.520000 	 13.800000 	 1
2.760000 	 5.520000 	 13.800000 	 -1
5.520000 	 5.520000 	 13.800000 	 1
8.280000 	 5.520000 	 13.800000 	 -1
11.040000 	 5.520000 	 13.800000 	 1
13.800000 	 5.520000 	 13.800000 	 -1
16.560000 	 5.520000 	 13.800000 	 1
19.320000 	 5.520000 	 13.800000 	 -1
22.080000 	 5.520000 	 13.800000 	 1
24.840000 	 5.520000 	 13.800000 	 -1
0.000000 	 8.280000 	 13.800000 	 -1
2.760000 	 8.280000 	 13.800000 	 1
5.520000 	 8.280000 	 13.800000 	 -1
8.280000 	 8.280000 	 13.800000 	 1
11.040000 	 8.280000 	 13.800000 	 -1
13.800000 	 8.280000 	 13.800000 	 1
16.560000 	 8.280000 	 13.800000 	 -1
19.320000 	 8.280000 	 13.800000 	 1
22.080000 	 8.280000 	 13.800000 	 -1
24.840000 	 8.280000 	 13.800000 	 1
0.000000 	 11.040000 	 13.800000 	 1
2.760000 	 11.040000 	 13.800000 	 -1
5.520000 	 11.040000 	 13.800000 	 1
8.280000 	 11.040000 	 13.800000 	 -1
11.040000 	 11.040000 	 13.800000 	 1
13.800000 	 11.040000 	 13.800000 	 -1
16.560000 	 11.040000 	 13.800000 	 1
19.320000 	 11.040000 	 13.800000 	 -1
22.080000 	 11.040000 	 13.800000 	 1
24.840000 	 11.040000 	 13.800000 	 -1
0.000000 	 13.800000 	 13.800000 	 -1
2.760000 	 13.800000 	 13.800000 	 1
5.520000 	 13.800000 	 13.800000 	 -1
8.280000 	 13.800000 	 13.800000 	 1
11.040000 	 13.800000 	 13.800000 	 -1
13.800000 	 13.800000 	 13.800000 	 1
16.560000 	 13.800000 	 13.800000 	 -1
19.320000 	 13.800000 	 13.800000 	 1
22.080000 	 13.800000 	 13.800000 	 -1
24.840000 	 13.800000 	 13.800000 	 1
0.000000 	 16.560000 	 13.800000 	 1
2.760000 	 16.560000 	 13.800000 	 -1
5.520000 	 16.560000 	 13.800000 	 1
8.280000 	 16.560000 	 13.800000 	 -1
11.040000 	 16.560000 	 13.800000 	 1
13.800000 	 16.560000 	 13.800000 	 -1
16.560000 	 16.560000 	 13.800000 	 1
19.320000 	 16.560000 	 13.800000 	 -1
22.080000 	 16.560000 	 13.800000 	 1
24.840000 	 16.560000 	 13.800000 	 -1
0.000000 	 19.320000 	 13.800000 	 -1
2.760000 	 19.320000 	 13.800000 	 1
5.520000 	 19.320000 	 13.800000 	 -1
8.280000 	 19.320000 	 13.800000 	 1
11.040000 	 19.320000 	 13.800000 	 -1
13.800000 	 19.320000 	 13.800000 	 1
16.560000 	 19.320000 	 13.800000 	 -1
19.320000 	 19.320000 	 13.800000 	 1
22.080000 	 19.320000 	 13.800000 	 -1
24.840000 	 19.320000 	 13.800000 	 1
0.000000 	 22.080000 	 13.800000 	 1
2.760000 	 22.080000 	 13.800000 	 -1
5.520000 	 22.080000 	 13.800000 	 1
8.280000 	 22.080000 	 13.800000 	 -1
11.040000 	 22.080000 	 13.800000 	 1
13.800000 	 22.080000 	 13.800000 	 -1
16.560000 	 22.080000 	 13.800000 	 1
19.320000 	 22.080000 	 13.800000 	 -1
22.080000 	 22.080000 	 13.800000 	 1
24.840000 	 22.080000 	 13.800000 	 -1
0.000000 	 24.840000 	 13.800000 	 -1
2.760000 	 24.840000 	 13.800000 	 1
5.520000 	 24.840000 	 13.800000 	 -1
8.280000 	 24.840000 	 13.800000 	 1
11.040000 	 24.840000 	 13.800000 	 -1
