16.560000 	 0.000000 	 16.560000 	 -1
22.080000 	 0.000000 	 16.560000 	 1
0.000000 	 5.520000 	 16.560000 	 -1
5.520000 	 5.520000 	 16.560000 	 1
11.040000 	 5.520000 	 16.560000 	 -1
16.560000 	 5.520000 	 16.560000 	 1
22.080000 	 5.520000 	 16.560000 	 -1
0.000000 	 11.040000 	 16.560000 	 1
5.520000 	 11.040000 	 16.560000 	 -1
11.040000 	 11.040000 	 16.560000 	 1
16.560000 	 11.040000 	 16.560000 	 -1
22.080000 	 11.040000 	 16.560000 	 1
0.000000 	 16.560000 	 16.560000 	 -1
5.520000 	 16.560000 	 16.560000 	 1
11.040000 	 16.560000 	 16.560000 	 -1
16.560000 	 16.560000 	 16.560000 	 1
22.080000 	 16.560000 	 16.560000 	 -1
0.000000 	 22.080000 	 16.560000 	 1
5.520000 	 22.080000 	 16.560000 	 -1
11.040000 	 22.080000 	 16.560000 	 1
16.560000 	 22.080000 	 16.560000 	 -1
22.080000 	 22.080000 	 16.560000 	 1
0.000000 	 0.000000 	 22.080000 	 -1
5.520000 	 0.000000 	 22.080000 	 1
11.040000 	 0.000000 	 22.080000 	 -1
16.560000 	 0.000000 	 22.080000 	 1
22.080000 	 0.000000 	 22.080000 	 -1
0.000000 	 5.520000 	 22.080000 	 1
5.520000 	 5.520000 	 22.080000 	 -1
11.040000 	 5.520000 	 22.080000 	 1
16.560000 	 5.520000 	 22.080000 	 -1
22.080000 	 5.520000 	 22.080000 	 1
0.000000 	 11.040000 	 22.080000 	 -1
5.520000 	 11.040000 	 22.080000 	 1
11.040000 	 11.040000 	 22.080000 	 -1
16.560000 	 11.040000 	 22.080000 	 1
22.080000 	 11.040000 	 22.080000 	 -1
0.000000 	 16.560000 	 22.080000 	 1
5.520000 	 16.560000 	 22.080000 	 -1
11.040000 	 16.560000 	 22.080000 	 1
16.560000 	 16.560000 	 22.080000 	 -1
22.080000 	 16.560000 	 22.080000 	 1
0.000000 	 22.080000 	 22.080000 	 -1
5.520000 	 22.080000 	 22.080000 	 1
11.040000 	 22.080000 	 22.080000 	 -1
16.560000 	 22.080000 	 22.080000 	 1
22.080000 	 22.080000 	 22.080000 	 -1
0.000000 	 0.000000 	 0.000000 	 1
5.520000 	 0.000000 	 0.000000 	 -1
11.040000 	 0.000000 	 0.000000 	 1
16.560000 	 0.000000 	 0.000000 	 -1
22.080000 	 0.000000 	 0.000000 	 1
0.000000 	 5.520000 	 0.000000 	 -1
5.520000 	 5.520000 	 0.000000 	 1
11.040000 	 5.520000 	 0.000000 	 -1
16.560000 	 5.520000 	 0.000000 	 1
22.080000 	 5.520000 	 0.000000 	 -1
0.000000 	 11.040000 	 0.000000 	 1
5.520000 	 11.040000 	 0.000000 	 -1
11.040000 	 11.040000 	 0.000000 	 1
16.560000 	 11.040000 	 0.000000 	 -1
22.080000 	 11.040000 	 0.000000 	 1
0.000000 	 16.560000 	 0.000000 	 -1
5.520000 	 16.560000 	 0.000000 	 1
11.040000 	 16.560000 	 0.000000 	 -1
16.560000 	 16.560000 	 0.000000 	 1
22.080000 	 16.560000 	 0.000000 	 -1
0.000000 	 22.080000 	 0.000000 	 1
5.520000 	 22.080000 	 0.000000 	 -1
11.040000 	 22.080000 	 0.000000 	 1
16.560000 	 22.080000 	 0.000000 	 -1
22.080000 	 22.080000 	 0.000000 	 1
0.000000 	 0.000000 	 5.520000 	 -1
5.520000 	 0.000000 	 5.520000 	 1
11.040000 	 0.000000 	 5.520000 	 -1
16.560000 	 0.000000 	 5.520000 	 1
22.080000 	 0.000000 	 5.520000 	 -1
0.000000 	 5.520000 	 5.520000 	 1
5.520000 	 5.520000 	 5.520000 	 -1
11.040000 	 5.520000 	 5.520000 	 1
16.560000 	 5.520000 	 5.520000 	 -1
22.080000 	 5.520000 	 5.520000 	 1
0.000000 	 11.040000 	 5.520000 	 -1
5.520000 	 11.040000 	 5.520000 	 1
11.040000 	 11.040000 	 5.520000 	 -1
16.560000 	 11.040000 	 5.520000 	 1
22.080000 	 11.040000 	 5.520000 	 -1
0.000000 	 16.560000 	 5.520000 	 1
5.520000 	 16.560000 	 5.520000 	 -1
11.040000 	 16.560000 	 5.520000 	 1
16.560000 	 16.560000 	 5.520000 	 -1
22.080000 	 16.560000 	 5.520000 	 1
0.000000 	 22.080000 	 5.520000 	 -1
5.520000 	 22.080000 	 5.520000 	 1
11.040000 	 22.080000 	 5.520000 	 -1
16.560000 	 22.080000 	 5.520000 	 1
22.080000 	 22.080000 	 5.520000 	 -1
0.000000 	 0.000000 	 11.040000 	 1
5.520000 	 0.000000 	 11.040000 	 -1
11.040000 	 0.000000 	 11.040000 	 1
16.560000 	 0.000000 	 11.040000 	 -1
22.080000 	 0.000000 	 11.040000 	 1
0.000000 	 5.520000 	 11.040000 	 -1
5.520000 	 5.520000 	 11.040000 	 1
11.040000 	 5.520000 	 11.040000 	 -1
16.560000 	 5.520000 	 11.040000 	 1
22.080000 	 5.520000 	 11.040000 	 -1
0.000000 	 11.040000 	 11.040000 	 1
5.520000 	 11.040000 	 11.040000 	 -1
11.040000 	 11.040000 	 11.040000 	 1
16.560000 	 11.040000 	 11.040000 	 -1
22.080000 	 11.040000 	 11.040000 	 1
0.000000 	 16.560000 	 11.040000 	 -1
5.520000 	 16.560000 	 11.040000 	 1
11.040000 	 16.560000 	 11.040000 	 -1
16.560000 	 16.560000 	 11.040000 	 1
22.080000 	 16.560000 	 11.040000 	 -1
0.000000 	 22.080000 	 11.040000 	 1
5.520000 	 22.080000 	 11.040000 	 -1
11.040000 	 22.080000 	 11.040000 	 1
16.560000 	 22.080000 	 11.040000 	 -1
22.080000 	 22.080000 	 11.040000 	 1
0.000000 	 0.000000 	 16.560000 	 -1
5.520000 	 0.000000 	 16.560000 	 1
11.040000 	 0.000000 	 16.560000 	 -1
16.560000 	 0.000000 	 16.560000 	 1
22.080000 	 0.000000 	 16.560000 	 -1
0.000000 	 5.520000 	 16.560000 	 1
5.520000 	 5.520000 	 16.560000 	 -1
11.040000 	 5.520000 	 16.560000 	 1
16.560000 	 5.520000 	 16.560000 	 -1
22.080000 	 5.520000 	 16.560000 	 1
0.000000 	 11.040000 	 16.560000 	 -1
5.520000 	 11.040000 	 16.560000 	 1
11.040000 	 11.040000 	 16.560000 	 -1
16.560000 	 11.040000 	 16.560000 	 1
22.080000 	 11.040000 	 16.560000 	 -1
0.000000 	 16.560000 	 16.560000 	 1
5.520000 	 16.560000 	 16.560000 	 -1
11.040000 	 16.560000 	 16.560000 	 1
16.560000 	 16.560000 	 16.560000 	 -1
22.080000 	 16.560000 	 16.560000 	 1
0.000000 	 22.080000 	 16.560000 	 -1
5.520000 	 22.080000 	 16.560000 	 1
11.040000 	 22.080000 	 16.560000 	 -1
16.560000 	 22.080000 	 16.560000 	 1
22.080000 	 22.080000 	 16.560000 	 -1
0.000000 	 0.000000 	 22.080000 	 1
5.520000 	 0.000000 	 22.080000 	 -1
11.040000 	 0.000000 	 22.080000 	 1
16.560000 	 0.000000 	 22.080000 	 -1
22.080000 	 0.000000 	 22.080000 	 1
0.000000 	 5.520000 	 22.080000 	 -1
5.520000 	 5.520000 	 22.080000 	 1
11.040000 	 5.520000 	 22.080000 	 -1
16.560000 	 5.520000 	 22.080000 	 1
22.080000 	 5.520000 	 22.080000 	 -1
0.000000 	 11.040000 	 22.080000 	 1
5.520000 	 11.040000 	 22.080000 	 -1
11.040000 	 11.040000 	 22.080000 	 1
16.560000 	 11.040000 	 22.080000 	 -1
22.080000 	 11.040000 	 22.080000 	 1
0.000000 	 16.560000 	 22.080000 	 -1
5.520000 	 16.560000 	 22.080000 	 1
11.040000 	 16.560000 	 22.080000 	 -1
16.560000 	 16.560000 	 22.080000 	 1
22.080000 	 16.560000 	 22.080000 	 -1
0.000000 	 22.080000 	 22.080000 	 1
5.520000 	 22.080000 	 22.080000 	 -1
11.040000 	 22.080000 	 22.080000 	 1
16.560000 	 22.080000 	 22.080000 	 -1
22.080000 	 22.080000 	 22.080000 	 1
0.000000 	 0.000000 	 0.000000 	 -1
5.520000 	 0.000000 	 0.000000 	 1
11.040000 	 0.000000 	 0.000000 	 -1
16.560000 	 0.000000 	 0.000000 	 1
22.080000 	 0.000000 	 0.000000 	 -1
0.000000 	 5.520000 	 0.000000 	 1
5.520000 	 5.520000 	 0.000000 	 -1
11.040000 	 5.520000 	 0.000000 	 1
16.560000 	 5.520000 	 0.000000 	 -1
22.080000 	 5.520000 	 0.000000 	 1
0.000000 	 11.040000 	 0.000000 	 -1
5.520000 	 11.040000 	 0.000000 	 1
11.040000 	 11.040000 	 0.000000 	 -1
16.560000 	 11.040000 	 0.000000 	 1
22.080000 	 11.040000 	 0.000000 	 -1
0.000000 	 16.560000 	 0.000000 	 1
5.520000 	 16.560000 	 0.000000 	 -1
11.040000 	 16.560000 	 0.000000 	 1
16.560000 	 16.560000 	 0.000000 	 -1
22.080000 	 16.560000 	 0.000000 	 1
0.000000 	 22.080000 	 0.000000 	 -1
5.520000 	 22.080000 	 0.000000 	 1
11.040000 	 22.080000 	 0.000000 	 -1
16.560000 	 22.080000 	 0.000000 	 1
22.080000 	 22.080000 	 0.000000 	 -1
0.000000 	 0.000000 	 5.520000 	 1
5.520000 	 0.000000 	 5.520000 	 -1
11.040000 	 0.000000 	 5.520000 	 1
16.560000 	 0.000000 	 5.520000 	 -1
22.080000 	 0.000000 	 5.520000 	 1
0.000000 	 5.520000 	 5.520000 	 -1
5.520000 	 5.520000 	 5.520000 	 1
11.040000 	 5.520000 	 5.520000 	 -1
16.560000 	 5.520000 	 5.520000 	 1
22.080000 	 5.520000 	 5.520000 	 -1
0.000000 	 11.040000 	 5.520000 	 1
5.520000 	 11.040000 	 5.520000 	 -1
11.040000 	 11.040000 	 5.520000 	 1
16.560000 	 11.040000 	 5.520000 	 -1
22.080000 	 11.040000 	 5.520000 	 1
0.000000 	 16.560000 	 5.520000 	 -1
5.520000 	 16.560000 	 5.520000 	 1
11.040000 	 16.560000 	 5.520000 	 -1
16.560000 	 16.560000 	 5.520000 	 1
22.080000 	 16.560000 	 5.520000 	 -1
0.000000 	 22.080000 	 5.520000 	 1
5.520000 	 22.080000 	 5.520000 	 -1
11.040000 	 22.080000 	 5.520000 	 1
16.560000 	 22.080000 	 5.520000 	 -1
22.080000 	 22.080000 	 5.520000 	 1
0.000000 	 0.000000 	 11.040000 	 -1
5.520000 	 0.000000 	 11.040000 	 1
11.040000 	 0.000000 	 11.040000 	 -1
16.560000 	 0.000000 	 11.040000 	 1
22.080000 	 0.000000 	 11.040000 	 -1
0.000000 	 5.520000 	 11.040000 	 1
5.520000 	 5.520000 	 11.040000 	 -1
11.040000 	 5.520000 	 11.040000 	 1
16.560000 	 5.520000 	 11.040000 	 -1
22.080000 	 5.520000 	 11.040000 	 1
0.000000 	 11.040000 	 11.040000 	 -1
5.520000 	 11.040000 	 11.040000 	 1
11.040000 	 11.040000 	 11.040000 	 -1
16.560000 	 11.040000 	 11.040000 	 1
22.080000 	 11.040000 	 11.040000 	 -1
0.000000 	 16.560000 	 11.040000 	 1
5.520000 	 16.560000 	 11.040000 	 -1
11.040000 	 16.560000 	 11.040000 	 1
16.560000 	 16.560000 	 11.040000 	 -1
22.080000 	 16.560000 	 11.040000 	 1
0.000000 	 22.080000 	 11.040000 	 -1
5.520000 	 22.080000 	 11.040000 	 1
11.040000 	 22.080000 	 11.040000 	 -1
16.560000 	 22.080000 	 11.040000 	 1
22.080000 	 22.080000 	 11.040000 	 -1
0.000000 	 0.000000 	 16.560000 	 1
5.520000 	 0.000000 	 16.560000 	 -1
11.040000 	 0.000000 	 16.560000 	 1
16.560000 	 0.000000 	 16.560000 	 -1
22.080000 	 0.000000 	 16.560000 	 1
0.000000 	 5.520000 	 16.560000 	 -1
5.520000 	 5.520000 	 16.560000 	 1
11.040000 	 5.520000 	 16.560000 	 -1
16.560000 	 5.520000 	 16.560000 	 1
22.080000 	 5.520000 	 16.560000 	 -1
0.000000 	 11.040000 	 16.560000 	 1
5.520000 	 11.040000 	 16.560000 	 -1
11.040000 	 11.040000 	 16.560000 	 1
16.560000 	 11.040000 	 16.560000 	 -1
22.080000 	 11.040000 	 16.560000 	 1
0.000000 	 16.560000 	 16.560000 	 -1
5.520000 	 16.560000 	 16.560000 	 1
11.040000 	 16.560000 	 16.560000 	 -1
16.560000 	 16.560000 	 16.560000 	 1
22.080000 	 16.560000 	 16.560000 	 -1
0.000000 	 22.080000 	 16.560000 	 1
5.520000 	 22.080000 	 16.560000 	 -1
11.040000 	 22.080000 	 16.560000 	 1
16.560000 	 22.080000 	 16.560000 	 -1
22.080000 	 22.080000 	 16.560000 	 1
0.000000 	 0.000000 	 22.080000 	 -1
5.520000 	 0.000000 	 22.080000 	 1
11.040000 	 0.000000 	 22.080000 	 -1
16.560000 	 0.000000 	 22.080000 	 1
22.080000 	 0.000000 	 22.080000 	 -1
0.000000 	 5.520000 	 22.080000 	 1
5.520000 	 5.520000 	 22.080000 	 -1
11.040000 	 5.520000 	 22.080000 	 1
16.560000 	 5.520000 	 22.080000 	 -1
22.080000 	 5.520000 	 22.080000 	 1
0.000000 	 11.040000 	 22.080000 	 -1
5.520000 	 11.040000 	 22.080000 	 1
11.040000 	 11.040000 	 22.080000 	 -1
16.560000 	 11.040000 	 22.080000 	 1
22.080000 	 11.040000 	 22.080000 	 -1
0.000000 	 16.560000 	 22.080000 	 1
5.520000 	 16.560000 	 22.080000 	 -1
11.040000 	 16.560000 	 22.080000 	 1
16.560000 	 16.560000 	 22.080000 	 -1
22.080000 	 16.560000 	 22.080000 	 1
0.000000 	 22.080000 	 22.080000 	 -1
5.520000 	 22.080000 	 22.080000 	 1
11.040000 	 22.080000 	 22.080000 	 -1
16.560000 	 22.080000 	 22.080000 	 1
22.080000 	 22.080000 	 22.080000 	 -1
0.000000 	 0.000000 	 0.000000 	 1
5.520000 	 0.000000 	 0.000000 	 -1
11.040000 	 0.000000 	 0.000000 	 1
16.560000 	 0.000000 	 0.000000 	 -1
22.080000 	 0.000000 	 0.000000 	 1
0.000000 	 5.520000 	 0.000000 	 -1
5.520000 	 5.520000 	 0.000000 	 1
11.040000 	 5.520000 	 0.000000 	 -1
16.560000 	 5.520000 	 0.000000 	 1
22.080000 	 5.520000 	 0.000000 	 -1
0.000000 	 11.040000 	 0.000000 	 1
5.520000 	 11.040000 	 0.000000 	 -1
11.040000 	 11.040000 	 0.000000 	 1
16.560000 	 11.040000 	 0.000000 	 -1
22.080000 	 11.040000 	 0.000000 	 1
0.000000 	 16.560000 	 0.000000 	 -1
5.520000 	 16.560000 	 0.000000 	 1
11.040000 	 16.560000 	 0.000000 	 -1
16.560000 	 16.560000 	 0.000000 	 1
22.080000 	 16.560000 	 0.000000 	 -1
0.000000 	 22.080000 	 0.000000 	 1
5.520000 	 22.080000 	 0.000000 	 -1
11.040000 	 22.080000 	 0.000000 	 1
16.560000 	 22.080000 	 0.000000 	 -1
22.080000 	 22.080000 	 0.000000 	 1
0.000000 	 0.000000 	 5.520000 	 -1
5.520000 	 0.000000 	 5.520000 	 1
11.040000 	 0.000000 	 5.520000 	 -1
16.560000 	 0.000000 	 5.520000 	 1
22.080000 	 0.000000 	 5.520000 	 -1
0.000000 	 5.520000 	 5.520000 	 1
5.520000 	 5.520000 	 5.520000 	 -1
11.040000 	 5.520000 	 5.520000 	 1
16.560000 	 5.520000 	 5.520000 	 -1
22.080000 	 5.520000 	 5.520000 	 1
0.000000 	 11.040000 	 5.520000 	 -1
5.520000 	 11.040000 	 5.520000 	 1
11.040000 	 11.040000 	 5.520000 	 -1
16.560000 	 11.040000 	 5.520000 	 1
22.080000 	 11.040000 	 5.520000 	 -1
0.000000 	 16.560000 	 5.520000 	 1
5.520000 	 16.560000 	 5.520000 	 -1
11.040000 	 16.560000 	 5.520000 	 1
16.560000 	 16.560000 	 5.520000 	 -1
22.080000 	 16.560000 	 5.520000 	 1
0.000000 	 22.080000 	 5.520000 	 -1
5.520000 	 22.080000 	 5.520000 	 1
11.040000 	 22.080000 	 5.520000 	 -1
16.560000 	 22.080000 	 5.520000 	 1
22.080000 	 22.080000 	 5.520000 	 -1
0.000000 	 0.000000 	 11.040000 	 1
5.520000 	 0.000000 	 11.040000 	 -1
11.040000 	 0.000000 	 11.040000 	 1
16.560000 	 0.000000 	 11.040000 	 -1
22.080000 	 0.000000 	 11.040000 	 1
0.000000 	 5.520000 	 11.040000 	 -1
5.520000 	 5.520000 	 11.040000 	 1
11.040000 	 5.520000 	 11.040000 	 -1
16.560000 	 5.520000 	 11.040000 	 1
22.080000 	 5.520000 	 11.040000 	 -1
0.000000 	 11.040000 	 11.040000 	 1
5.520000 	 11.040000 	 11.040000 	 -1
11.040000 	 11.040000 	 11.040000 	 1
16.560000 	 11.040000 	 11.040000 	 -1
22.080000 	 11.040000 	 11.040000 	 1
0.000000 	 16.560000 	 11.040000 	 -1
5.520000 	 16.560000 	 11.040000 	 1
11.040000 	 16.560000 	 11.040000 	 -1
16.560000 	 16.560000 	 11.040000 	 1
22.080000 	 16.560000 	 11.040000 	 -1
0.000000 	 22.080000 	 11.040000 	 1
5.520000 	 22.080000 	 11.040000 	 -1
11.040000 	 22.080000 	 11.040000 	 1
16.560000 	 22.080000 	 11.040000 	 -1
22.080000 	 22.080000 	 11.040000 	 1
0.000000 	 0.000000 	 16.560000 	 -1
5.520000 	 0.000000 	 16.560000 	 1
11.040000 	 0.000000 	 16.560000 	 -1
16.560000 	 0.000000 	 16.560000 	 1
22.080000 	 0.000000 	 16.560000 	 -1
0.000000 	 5.520000 	 16.560000 	 1
5.520000 	 5.520000 	 16.560000 	 -1
11.040000 	 5.520000 	 16.560000 	 1
16.560000 	 5.520000 	 16.560000 	 -1
22.080000 	 5.520000 	 16.560000 	 1
0.000000 	 11.040000 	 16.560000 	 -1
5.520000 	 11.040000 	 16.560000 	 1
11.040000 	 11.040000 	 16.560000 	 -1
16.560000 	 11.040000 	 16.560000 	 1
22.080000 	 11.040000 	 16.560000 	 -1
0.000000 	 16.560000 	 16.560000 	 1
5.520000 	 16.560000 	 16.560000 	 -1
11.040000 	 16.560000 	 16.560000 	 1
16.560000 	 16.560000 	 16.560000 	 -1
22.080000 	 16.560000 	 16.560000 	 1
0.000000 	 22.080000 	 16.560000 	 -1
5.520000 	 22.080000 	 16.560000 	 1
11.040000 	 22.080000 	 16.560000 	 -1
16.560000 	 22.080000 	 16.560000 	 1
22.080000 	 22.080000 	 16.560000 	 -1
0.000000 	 0.000000 	 22.080000 	 1
5.520000 	 0.000000 	 22.080000 	 -1
11.040000 	 0.000000 	 22.080000 	 1
16.560000 	 0.000000 	 22.080000 	 -1
22.080000 	 0.000000 	 22.080000 	 1
0.000000 	 5.520000 	 22.080000 	 -1
5.520000 	 5.520000 	 22.080000 	 1
11.040000 	 5.520000 	 22.080000 	 -1
16.560000 	 5.520000 	 22.080000 	 1
22.080000 	 5.520000 	 22.080000 	 -1
0.000000 	 11.040000 	 22.080000 	 1
5.520000 	 11.040000 	 22.080000 	 -1
11.040000 	 11.040000 	 22.080000 	 1
16.560000 	 11.040000 	 22.080000 	 -1
22.080000 	 11.040000 	 22.080000 	 1
0.000000 	 16.560000 	 22.080000 	 -1
5.520000 	 16.560000 	 22.080000 	 1
11.040000 	 16.560000 	 22.080000 	 -1
16.560000 	 16.560000 	 22.080000 	 1
22.080000 	 16.560000 	 22.080000 	 -1
0.000000 	 22.080000 	 22.080000 	 1
5.520000 	 22.080000 	 22.080000 	 -1
11.040000 	 22.080000 	 22.080000 	 1
16.560000 	 22.080000 	 22.080000 	 -1
22.080000 	 22.080000 	 22.080000 	 1
